Source,Target,Type,Id,Label,Weight,3,4
57203003614,57211156889,Directed,4652,,1,1,1
57203003614,24777116800,Directed,4653,,1,1,1
57203003614,6603063593,Directed,4654,,1,1,1
57203003614,58538797700,Directed,4655,,1,1,1
57203003614,57212027912,Directed,4656,,1,1,1
57203003614,57222598388,Directed,4657,,1,1,29
57203003614,7203043235,Directed,4658,,1,1,29
57203003614,57207315932,Directed,4659,,1,1,29
57203003614,57202815984,Directed,4660,,1,1,29
57203003614,55664817500,Directed,4661,,1,1,29
57203003614,7102674230,Directed,4662,,1,1,1
57203003614,7202074231,Directed,4663,,1,1,1
57203003614,8932205900,Directed,4664,,1,1,1
57203003614,7102445277,Directed,4665,,1,1,1
57203003614,35761038800,Directed,4666,,1,1,1
57203003614,7005633393,Directed,4667,,1,1,1
9744170000,57218671390,Directed,4668,,1,1,2
9744170000,8776554000,Directed,4669,,1,5,32
9744170000,57203387044,Directed,4670,,1,1,2
9744170000,22333585200,Directed,4671,,1,9,52
9744170000,56249553100,Directed,4672,,1,1,0
9744170000,8701403700,Directed,4673,,1,1,0
9744170000,23569685800,Directed,4674,,1,1,0
9744170000,57971191800,Directed,4675,,1,1,0
9744170000,36553872100,Directed,4676,,1,1,0
9744170000,35753685000,Directed,4677,,1,1,1
9744170000,7006367788,Directed,4678,,1,1,1
9744170000,57189003352,Directed,4679,,1,1,1
9744170000,57203094797,Directed,4680,,1,1,1
9744170000,23392762500,Directed,4681,,1,1,1
9744170000,59032902300,Directed,4682,,1,1,1
9744170000,57218712025,Directed,4683,,1,1,1
9744170000,57207807053,Directed,4684,,1,1,16
9744170000,36537969500,Directed,4685,,1,1,16
9744170000,57221683796,Directed,4686,,1,2,19
9744170000,35519411300,Directed,4687,,1,1,16
9744170000,58167671300,Directed,4688,,1,1,16
9744170000,58538636900,Directed,4689,,1,1,16
9744170000,58882685100,Directed,4690,,1,1,16
9744170000,55263154300,Directed,4691,,1,2,28
9744170000,13409962600,Directed,4692,,1,1,9
9744170000,57074928300,Directed,4693,,1,2,28
9744170000,56682611600,Directed,4694,,1,3,28
9744170000,57221683731,Directed,4695,,1,1,9
9744170000,6602910886,Directed,4696,,1,3,28
9744170000,7004578182,Directed,4697,,1,2,9
9744170000,57199756805,Directed,4698,,1,1,9
9744170000,6603922621,Directed,4699,,1,1,0
9744170000,59329970800,Directed,4700,,1,1,0
9744170000,36006174200,Directed,4701,,1,1,0
9744170000,7101806498,Directed,4702,,1,1,0
9744170000,58586904700,Directed,4703,,1,2,21
9744170000,24733853700,Directed,4704,,1,1,19
9744170000,57040578700,Directed,4705,,1,1,2
9744170000,57190937433,Directed,4706,,1,1,2
9744170000,57194055420,Directed,4707,,1,1,2
9744170000,56573283600,Directed,4708,,1,1,2
9744170000,57219120571,Directed,4709,,1,1,2
9744170000,57192064454,Directed,4710,,1,1,2
9744170000,6603542902,Directed,4711,,1,1,3
9744170000,8528261900,Directed,4712,,1,1,3
9744170000,57211988937,Directed,4713,,1,1,3
9744170000,35761038800,Directed,4714,,1,1,3
9744170000,16644346100,Directed,4715,,1,1,3
9744170000,13805411600,Directed,4716,,1,1,3
57218671390,8776554000,Directed,4717,,1,1,2
57218671390,57203387044,Directed,4718,,1,1,2
57218671390,22333585200,Directed,4719,,1,1,2
8776554000,57203387044,Directed,4720,,1,1,2
8776554000,22333585200,Directed,4721,,1,14,122
8776554000,57743262900,Directed,4722,,1,1,9
8776554000,36006174200,Directed,4723,,1,2,9
8776554000,7004578182,Directed,4724,,1,7,42
8776554000,57239686600,Directed,4725,,1,2,11
8776554000,6603596751,Directed,4726,,1,2,2
8776554000,6603311647,Directed,4727,,1,2,2
8776554000,6506777512,Directed,4728,,1,2,2
8776554000,57192149097,Directed,4729,,1,1,3
8776554000,56249553100,Directed,4730,,1,1,3
8776554000,55203689800,Directed,4731,,1,1,3
8776554000,55826307000,Directed,4732,,1,1,3
8776554000,55263154300,Directed,4733,,1,2,28
8776554000,6602910886,Directed,4734,,1,3,28
8776554000,57221683731,Directed,4735,,1,2,28
8776554000,56682611600,Directed,4736,,1,4,47
8776554000,13409962600,Directed,4737,,1,1,9
8776554000,57199756805,Directed,4738,,1,1,9
8776554000,57074928300,Directed,4739,,1,2,28
8776554000,57212027912,Directed,4740,,1,1,0
8776554000,6602537242,Directed,4741,,1,3,32
8776554000,56210152600,Directed,4742,,1,1,0
8776554000,57215135415,Directed,4743,,1,1,0
8776554000,57221196080,Directed,4744,,1,2,2
8776554000,58352982900,Directed,4745,,1,1,0
8776554000,58222777300,Directed,4746,,1,1,0
8776554000,57194055420,Directed,4747,,1,2,2
8776554000,7203043235,Directed,4748,,1,1,29
8776554000,57202815984,Directed,4749,,1,1,29
8776554000,57222598388,Directed,4750,,1,1,29
8776554000,57207315932,Directed,4751,,1,1,29
8776554000,55664817500,Directed,4752,,1,1,29
8776554000,7101806498,Directed,4753,,1,1,0
8776554000,6603922621,Directed,4754,,1,1,0
8776554000,59329970800,Directed,4755,,1,1,0
8776554000,6505623625,Directed,4756,,1,1,3
8776554000,7004304981,Directed,4757,,1,2,22
8776554000,24733853700,Directed,4758,,1,1,19
8776554000,58586904700,Directed,4759,,1,2,21
8776554000,35588010400,Directed,4760,,1,1,25
8776554000,55570200500,Directed,4761,,1,1,25
8776554000,56597608500,Directed,4762,,1,1,25
8776554000,57219118923,Directed,4763,,1,4,39
8776554000,57040578700,Directed,4764,,1,1,2
8776554000,57219120571,Directed,4765,,1,1,2
8776554000,57192064454,Directed,4766,,1,1,2
8776554000,56573283600,Directed,4767,,1,1,2
8776554000,57190937433,Directed,4768,,1,1,2
8776554000,57207301320,Directed,4769,,1,1,19
8776554000,57221681923,Directed,4770,,1,1,19
8776554000,6602790210,Directed,4771,,1,1,19
8776554000,8924126900,Directed,4772,,1,2,2
8776554000,58119322300,Directed,4773,,1,1,2
8776554000,58069927800,Directed,4774,,1,6,18
8776554000,57203168945,Directed,4775,,1,1,2
8776554000,8558248600,Directed,4776,,1,1,0
8776554000,57193420412,Directed,4777,,1,1,0
8776554000,6507610213,Directed,4778,,1,1,2
8776554000,57337603400,Directed,4779,,1,1,2
8776554000,57190606005,Directed,4780,,1,1,2
8776554000,26667560800,Directed,4781,,1,1,0
8776554000,26668029300,Directed,4782,,1,1,0
8776554000,56027441300,Directed,4783,,1,1,0
8776554000,57213535474,Directed,4784,,1,1,0
8776554000,24824131200,Directed,4785,,1,1,0
8776554000,57219121033,Directed,4786,,1,1,3
8776554000,57198254860,Directed,4787,,1,1,3
8776554000,15849699800,Directed,4788,,1,1,3
8776554000,25641528900,Directed,4789,,1,1,3
8776554000,57426619500,Directed,4790,,1,1,11
8776554000,55538204200,Directed,4791,,1,1,11
8776554000,18038159700,Directed,4792,,1,1,11
8776554000,6603499332,Directed,4793,,1,1,11
22333585200,57203387044,Directed,4794,,1,2,8
22333585200,55925120400,Directed,4795,,1,1,3
22333585200,58547735700,Directed,4796,,1,1,3
22333585200,55608630500,Directed,4797,,1,2,3
22333585200,55569992200,Directed,4798,,1,1,3
22333585200,35578029500,Directed,4799,,1,1,3
22333585200,55570200500,Directed,4800,,1,4,37
22333585200,23974652400,Directed,4801,,1,1,3
22333585200,58547235200,Directed,4802,,1,1,3
22333585200,57226494199,Directed,4803,,1,2,1
22333585200,57204728032,Directed,4804,,1,3,7
22333585200,57192229235,Directed,4805,,1,1,1
22333585200,57193213938,Directed,4806,,1,3,3
22333585200,23569685800,Directed,4807,,1,2,2
22333585200,56249553100,Directed,4808,,1,8,19
22333585200,8701403700,Directed,4809,,1,4,12
22333585200,36553872100,Directed,4810,,1,2,0
22333585200,57971191800,Directed,4811,,1,2,2
22333585200,56682493500,Directed,4812,,1,1,1
22333585200,6701499827,Directed,4813,,1,2,1
22333585200,58296116900,Directed,4814,,1,1,1
22333585200,38561119500,Directed,4815,,1,2,2
22333585200,57224311928,Directed,4816,,1,1,0
22333585200,57192149097,Directed,4817,,1,3,7
22333585200,57239686600,Directed,4818,,1,4,12
22333585200,6603207658,Directed,4819,,1,1,0
22333585200,56032134200,Directed,4820,,1,2,0
22333585200,57226388068,Directed,4821,,1,2,0
22333585200,56315553900,Directed,4822,,1,1,0
22333585200,59256173700,Directed,4823,,1,1,0
22333585200,55826307000,Directed,4824,,1,2,3
22333585200,57203749099,Directed,4825,,1,1,12
22333585200,57218589262,Directed,4826,,1,1,12
22333585200,24462353500,Directed,4827,,1,1,12
22333585200,57211270481,Directed,4828,,1,2,20
22333585200,35324837700,Directed,4829,,1,1,2
22333585200,57203054843,Directed,4830,,1,1,2
22333585200,35581693000,Directed,4831,,1,1,2
22333585200,56597608500,Directed,4832,,1,4,40
22333585200,57209599778,Directed,4833,,1,1,0
22333585200,57205543492,Directed,4834,,1,2,6
22333585200,15520790700,Directed,4835,,1,1,0
22333585200,37261839800,Directed,4836,,1,2,6
22333585200,21743300100,Directed,4837,,1,1,0
22333585200,36554030100,Directed,4838,,1,1,0
22333585200,58222777300,Directed,4839,,1,2,8
22333585200,57194055420,Directed,4840,,1,3,10
22333585200,57218708018,Directed,4841,,1,1,2
22333585200,57207301320,Directed,4842,,1,5,23
22333585200,56682611600,Directed,4843,,1,8,51
22333585200,57191245016,Directed,4844,,1,1,2
22333585200,7006607418,Directed,4845,,1,1,2
22333585200,57214422700,Directed,4846,,1,1,2
22333585200,57203003645,Directed,4847,,1,2,3
22333585200,57201014609,Directed,4848,,1,1,0
22333585200,57203094797,Directed,4849,,1,2,1
22333585200,57201013247,Directed,4850,,1,1,0
22333585200,6603279823,Directed,4851,,1,1,0
22333585200,58551442300,Directed,4852,,1,1,0
22333585200,55512271600,Directed,4853,,1,1,0
22333585200,55512084800,Directed,4854,,1,1,0
22333585200,7006367788,Directed,4855,,1,1,1
22333585200,57189003352,Directed,4856,,1,1,1
22333585200,35753685000,Directed,4857,,1,1,1
22333585200,59032902300,Directed,4858,,1,1,1
22333585200,57218712025,Directed,4859,,1,1,1
22333585200,23392762500,Directed,4860,,1,1,1
22333585200,57221682724,Directed,4861,,1,1,1
22333585200,57221682795,Directed,4862,,1,1,1
22333585200,57221681923,Directed,4863,,1,2,20
22333585200,57205119530,Directed,4864,,1,1,2
22333585200,57192428732,Directed,4865,,1,1,2
22333585200,57217630726,Directed,4866,,1,1,2
22333585200,57208799045,Directed,4867,,1,1,2
22333585200,36537969500,Directed,4868,,1,10,48
22333585200,57189691198,Directed,4869,,1,1,2
22333585200,24722389500,Directed,4870,,1,1,9
22333585200,57195277194,Directed,4871,,1,3,11
22333585200,57202969056,Directed,4872,,1,1,9
22333585200,7003731569,Directed,4873,,1,1,9
22333585200,35588010400,Directed,4874,,1,2,34
22333585200,56597645600,Directed,4875,,1,1,9
22333585200,24777116800,Directed,4876,,1,2,10
22333585200,57205114423,Directed,4877,,1,1,1
22333585200,57205118256,Directed,4878,,1,1,1
22333585200,35519411300,Directed,4879,,1,6,33
22333585200,6603063593,Directed,4880,,1,1,1
22333585200,57192920994,Directed,4881,,1,3,8
22333585200,57225443488,Directed,4882,,1,2,7
22333585200,6602537242,Directed,4883,,1,6,40
22333585200,58491585300,Directed,4884,,1,1,1
22333585200,57211156889,Directed,4885,,1,1,1
22333585200,55447877300,Directed,4886,,1,1,1
22333585200,57207807053,Directed,4887,,1,4,24
22333585200,57226595940,Directed,4888,,1,1,6
22333585200,6505623625,Directed,4889,,1,2,9
22333585200,25655217100,Directed,4890,,1,1,6
22333585200,57210464371,Directed,4891,,1,1,6
22333585200,58086669700,Directed,4892,,1,1,6
22333585200,55666705600,Directed,4893,,1,1,5
22333585200,57208820417,Directed,4894,,1,1,5
22333585200,57208820547,Directed,4895,,1,1,5
22333585200,24767517500,Directed,4896,,1,1,5
22333585200,56884804600,Directed,4897,,1,1,5
22333585200,36651681100,Directed,4898,,1,1,5
22333585200,35761038800,Directed,4899,,1,8,25
22333585200,57427510300,Directed,4900,,1,1,1
22333585200,56673917800,Directed,4901,,1,1,1
22333585200,57426690300,Directed,4902,,1,1,1
22333585200,57220182434,Directed,4903,,1,1,1
22333585200,57221683796,Directed,4904,,1,2,19
22333585200,58167671300,Directed,4905,,1,1,16
22333585200,58538636900,Directed,4906,,1,1,16
22333585200,58882685100,Directed,4907,,1,1,16
22333585200,57524231900,Directed,4908,,1,1,6
22333585200,57223131093,Directed,4909,,1,1,6
22333585200,58538797700,Directed,4910,,1,1,1
22333585200,57212027912,Directed,4911,,1,2,1
22333585200,7004578182,Directed,4912,,1,7,42
22333585200,36006174200,Directed,4913,,1,2,9
22333585200,57743262900,Directed,4914,,1,1,9
22333585200,6603596751,Directed,4915,,1,2,2
22333585200,6603311647,Directed,4916,,1,2,2
22333585200,6506777512,Directed,4917,,1,2,2
22333585200,55203689800,Directed,4918,,1,1,3
22333585200,13409962600,Directed,4919,,1,1,9
22333585200,57199756805,Directed,4920,,1,1,9
22333585200,6602910886,Directed,4921,,1,3,28
22333585200,55263154300,Directed,4922,,1,2,28
22333585200,57074928300,Directed,4923,,1,2,28
22333585200,57221683731,Directed,4924,,1,2,28
22333585200,56210152600,Directed,4925,,1,1,0
22333585200,57215135415,Directed,4926,,1,1,0
22333585200,57221196080,Directed,4927,,1,1,0
22333585200,58352982900,Directed,4928,,1,1,0
22333585200,55664817500,Directed,4929,,1,1,29
22333585200,7203043235,Directed,4930,,1,1,29
22333585200,57202815984,Directed,4931,,1,1,29
22333585200,57222598388,Directed,4932,,1,1,29
22333585200,57207315932,Directed,4933,,1,1,29
22333585200,7101806498,Directed,4934,,1,1,0
22333585200,6603922621,Directed,4935,,1,1,0
22333585200,59329970800,Directed,4936,,1,1,0
22333585200,7004304981,Directed,4937,,1,2,22
22333585200,58586904700,Directed,4938,,1,3,24
22333585200,24733853700,Directed,4939,,1,1,19
22333585200,57219118923,Directed,4940,,1,1,25
22333585200,57190937433,Directed,4941,,1,1,2
22333585200,57219120571,Directed,4942,,1,1,2
22333585200,57192064454,Directed,4943,,1,1,2
22333585200,57040578700,Directed,4944,,1,1,2
22333585200,56573283600,Directed,4945,,1,1,2
22333585200,6602790210,Directed,4946,,1,1,19
22333585200,55028638700,Directed,4947,,1,1,1
22333585200,8222869300,Directed,4948,,1,1,1
22333585200,57197549701,Directed,4949,,1,1,1
22333585200,19535209900,Directed,4950,,1,1,1
22333585200,55826725400,Directed,4951,,1,1,1
22333585200,55028267000,Directed,4952,,1,1,1
22333585200,58701228000,Directed,4953,,1,1,1
22333585200,8637709700,Directed,4954,,1,1,1
22333585200,57210694937,Directed,4955,,1,1,1
22333585200,13805411600,Directed,4956,,1,2,3
22333585200,6603542902,Directed,4957,,1,3,6
22333585200,16644346100,Directed,4958,,1,2,3
22333585200,7102674230,Directed,4959,,1,1,1
22333585200,7202074231,Directed,4960,,1,1,1
22333585200,7102445277,Directed,4961,,1,1,1
22333585200,8932205900,Directed,4962,,1,1,1
22333585200,7005633393,Directed,4963,,1,1,1
22333585200,8528261900,Directed,4964,,1,2,6
22333585200,57211988937,Directed,4965,,1,1,3
22333585200,57221801082,Directed,4966,,1,1,10
22333585200,23977842900,Directed,4967,,1,1,10
22333585200,25926978900,Directed,4968,,1,1,10
22333585200,55254352600,Directed,4969,,1,1,10
22333585200,36695373800,Directed,4970,,1,1,10
22333585200,57816591300,Directed,4971,,1,1,2
22333585200,56187461000,Directed,4972,,1,1,2
22333585200,35761106300,Directed,4973,,1,1,2
22333585200,7103370551,Directed,4974,,1,1,2
22333585200,57815801200,Directed,4975,,1,1,2
57203387044,57223131093,Directed,4976,,1,1,6
57203387044,57524231900,Directed,4977,,1,1,6
57203387044,36537969500,Directed,4978,,1,1,6
57203387044,35519411300,Directed,4979,,1,1,6
58547735700,55608630500,Directed,4980,,1,1,3
58547735700,35578029500,Directed,4981,,1,1,3
58547735700,55570200500,Directed,4982,,1,1,3
58547735700,58547235200,Directed,4983,,1,1,3
58547735700,23974652400,Directed,4984,,1,1,3
58547735700,55569992200,Directed,4985,,1,1,3
58547735700,55925120400,Directed,4986,,1,1,3
23974652400,55925120400,Directed,4987,,1,1,3
23974652400,55608630500,Directed,4988,,1,1,3
23974652400,58547235200,Directed,4989,,1,1,3
23974652400,35578029500,Directed,4990,,1,1,3
23974652400,55569992200,Directed,4991,,1,1,3
23974652400,55570200500,Directed,4992,,1,1,3
55569992200,55925120400,Directed,4993,,1,1,3
55569992200,55608630500,Directed,4994,,1,1,3
55569992200,35578029500,Directed,4995,,1,1,3
55569992200,55570200500,Directed,4996,,1,1,3
55569992200,58547235200,Directed,4997,,1,1,3
55925120400,35578029500,Directed,4998,,1,1,3
55925120400,55570200500,Directed,4999,,1,1,3
55925120400,58547235200,Directed,5000,,1,1,3
55925120400,55608630500,Directed,5001,,1,1,3
55608630500,35578029500,Directed,5002,,1,1,3
55608630500,55570200500,Directed,5003,,1,1,3
55608630500,58547235200,Directed,5004,,1,1,3
55608630500,56315553900,Directed,5005,,1,1,0
55608630500,57226388068,Directed,5006,,1,1,0
55608630500,6603207658,Directed,5007,,1,1,0
55608630500,56032134200,Directed,5008,,1,1,0
35578029500,55570200500,Directed,5009,,1,1,3
35578029500,58547235200,Directed,5010,,1,1,3
55570200500,58547235200,Directed,5011,,1,1,3
55570200500,56032134200,Directed,5012,,1,1,0
55570200500,37261839800,Directed,5013,,1,1,0
55570200500,57209599778,Directed,5014,,1,1,0
55570200500,57226388068,Directed,5015,,1,1,0
55570200500,15520790700,Directed,5016,,1,1,0
55570200500,56597608500,Directed,5017,,1,7,42
55570200500,57205543492,Directed,5018,,1,1,0
55570200500,7003731569,Directed,5019,,1,1,9
55570200500,56597645600,Directed,5020,,1,1,9
55570200500,57195277194,Directed,5021,,1,1,9
55570200500,36537969500,Directed,5022,,1,2,11
55570200500,35588010400,Directed,5023,,1,2,34
55570200500,24777116800,Directed,5024,,1,1,9
55570200500,57202969056,Directed,5025,,1,1,9
55570200500,24722389500,Directed,5026,,1,1,9
55570200500,57219118923,Directed,5027,,1,1,25
55570200500,57205118256,Directed,5028,,1,1,2
55570200500,57207807053,Directed,5029,,1,1,2
55570200500,58538797700,Directed,5030,,1,1,2
55570200500,58168755900,Directed,5031,,1,1,2
55570200500,58167671300,Directed,5032,,1,1,2
55570200500,35519411300,Directed,5033,,1,1,2
55570200500,6602506368,Directed,5034,,1,1,4
55570200500,7005873551,Directed,5035,,1,1,4
55570200500,58904311300,Directed,5036,,1,1,0
55570200500,57476849400,Directed,5037,,1,1,0
55570200500,7004992352,Directed,5038,,1,1,2
55570200500,56732907900,Directed,5039,,1,1,2
57204728032,57193213938,Directed,5040,,1,1,1
57204728032,57226494199,Directed,5041,,1,2,1
57204728032,57192229235,Directed,5042,,1,1,1
57204728032,36553872100,Directed,5043,,1,1,0
57204728032,56249553100,Directed,5044,,1,1,0
57204728032,21743300100,Directed,5045,,1,1,0
57204728032,36554030100,Directed,5046,,1,1,0
57204728032,8701403700,Directed,5047,,1,1,0
57204728032,37261839800,Directed,5048,,1,1,6
57204728032,56597608500,Directed,5049,,1,1,6
57204728032,57205543492,Directed,5050,,1,1,6
57192229235,57226494199,Directed,5051,,1,1,1
57192229235,57193213938,Directed,5052,,1,1,1
57193213938,57226494199,Directed,5053,,1,1,1
57193213938,58296116900,Directed,5054,,1,1,1
57193213938,38561119500,Directed,5055,,1,2,2
57193213938,56682493500,Directed,5056,,1,1,1
57193213938,6701499827,Directed,5057,,1,1,1
57193213938,19535209900,Directed,5058,,1,1,1
57193213938,57210694937,Directed,5059,,1,1,1
57193213938,35761038800,Directed,5060,,1,1,1
57193213938,55028638700,Directed,5061,,1,1,1
57193213938,8637709700,Directed,5062,,1,1,1
57193213938,8222869300,Directed,5063,,1,1,1
57193213938,57197549701,Directed,5064,,1,1,1
57193213938,55028267000,Directed,5065,,1,1,1
57193213938,55826725400,Directed,5066,,1,1,1
57193213938,58701228000,Directed,5067,,1,1,1
57226494199,36553872100,Directed,5068,,1,1,0
57226494199,21743300100,Directed,5069,,1,1,0
57226494199,56249553100,Directed,5070,,1,1,0
57226494199,8701403700,Directed,5071,,1,1,0
57226494199,36554030100,Directed,5072,,1,1,0
56249553100,23569685800,Directed,5073,,1,1,0
56249553100,8701403700,Directed,5074,,1,4,12
56249553100,36553872100,Directed,5075,,1,2,0
56249553100,57971191800,Directed,5076,,1,1,0
56249553100,57192149097,Directed,5077,,1,3,7
56249553100,55826307000,Directed,5078,,1,2,3
56249553100,59256173700,Directed,5079,,1,1,0
56249553100,6701499827,Directed,5080,,1,1,0
56249553100,57211270481,Directed,5081,,1,1,12
56249553100,57203749099,Directed,5082,,1,1,12
56249553100,57218589262,Directed,5083,,1,1,12
56249553100,24462353500,Directed,5084,,1,1,12
56249553100,21743300100,Directed,5085,,1,1,0
56249553100,36554030100,Directed,5086,,1,1,0
56249553100,58551442300,Directed,5087,,1,1,0
56249553100,55512271600,Directed,5088,,1,1,0
56249553100,55512084800,Directed,5089,,1,1,0
56249553100,55203689800,Directed,5090,,1,1,3
8701403700,36553872100,Directed,5091,,1,2,0
8701403700,57971191800,Directed,5092,,1,1,0
8701403700,23569685800,Directed,5093,,1,1,0
8701403700,57211270481,Directed,5094,,1,1,12
8701403700,57203749099,Directed,5095,,1,1,12
8701403700,57218589262,Directed,5096,,1,1,12
8701403700,24462353500,Directed,5097,,1,1,12
8701403700,21743300100,Directed,5098,,1,1,0
8701403700,36554030100,Directed,5099,,1,1,0
23569685800,36553872100,Directed,5100,,1,1,0
23569685800,57971191800,Directed,5101,,1,2,2
23569685800,57203054843,Directed,5102,,1,1,2
23569685800,35581693000,Directed,5103,,1,1,2
23569685800,35324837700,Directed,5104,,1,1,2
36553872100,57971191800,Directed,5105,,1,1,0
36553872100,36554030100,Directed,5106,,1,1,0
36553872100,21743300100,Directed,5107,,1,1,0
57971191800,35581693000,Directed,5108,,1,1,2
57971191800,57203054843,Directed,5109,,1,1,2
57971191800,35324837700,Directed,5110,,1,1,2
56682493500,38561119500,Directed,5111,,1,1,1
56682493500,6701499827,Directed,5112,,1,1,1
56682493500,58296116900,Directed,5113,,1,1,1
58296116900,38561119500,Directed,5114,,1,1,1
58296116900,6701499827,Directed,5115,,1,1,1
6701499827,38561119500,Directed,5116,,1,1,1
6701499827,59256173700,Directed,5117,,1,1,0
6701499827,57192149097,Directed,5118,,1,1,0
6701499827,55826307000,Directed,5119,,1,1,0
38561119500,55028638700,Directed,5120,,1,1,1
38561119500,8222869300,Directed,5121,,1,1,1
38561119500,19535209900,Directed,5122,,1,1,1
38561119500,55826725400,Directed,5123,,1,1,1
38561119500,55028267000,Directed,5124,,1,1,1
38561119500,58701228000,Directed,5125,,1,1,1
38561119500,57197549701,Directed,5126,,1,1,1
38561119500,35761038800,Directed,5127,,1,1,1
38561119500,8637709700,Directed,5128,,1,1,1
38561119500,57210694937,Directed,5129,,1,1,1
57192149097,55826307000,Directed,5130,,1,2,3
57192149097,59256173700,Directed,5131,,1,1,0
57192149097,55203689800,Directed,5132,,1,1,3
57239686600,36537969500,Directed,5133,,1,1,1
57239686600,57220182434,Directed,5134,,1,1,1
57239686600,35519411300,Directed,5135,,1,1,1
57239686600,57427510300,Directed,5136,,1,1,1
57239686600,56673917800,Directed,5137,,1,1,1
57239686600,57426690300,Directed,5138,,1,1,1
57239686600,7004578182,Directed,5139,,1,2,11
57239686600,36006174200,Directed,5140,,1,1,9
57239686600,57743262900,Directed,5141,,1,1,9
57239686600,6506777512,Directed,5142,,1,1,2
57239686600,6603311647,Directed,5143,,1,1,2
57239686600,6603596751,Directed,5144,,1,1,2
56315553900,6603207658,Directed,5145,,1,1,0
56315553900,56032134200,Directed,5146,,1,1,0
56315553900,57226388068,Directed,5147,,1,1,0
56315553900,58555442100,Directed,5148,,1,2,16
56315553900,57221871955,Directed,5149,,1,2,16
56315553900,57216084309,Directed,5150,,1,1,14
56315553900,15521564300,Directed,5151,,1,2,16
56315553900,57208327846,Directed,5152,,1,2,16
56315553900,56966771800,Directed,5153,,1,2,16
56315553900,53879714200,Directed,5154,,1,2,16
56315553900,57221872217,Directed,5155,,1,2,16
6603207658,57226388068,Directed,5156,,1,1,0
6603207658,56032134200,Directed,5157,,1,1,0
56032134200,57226388068,Directed,5158,,1,2,0
56032134200,37261839800,Directed,5159,,1,1,0
56032134200,15520790700,Directed,5160,,1,1,0
56032134200,56597608500,Directed,5161,,1,1,0
56032134200,57205543492,Directed,5162,,1,1,0
56032134200,57209599778,Directed,5163,,1,1,0
57226388068,57209599778,Directed,5164,,1,1,0
57226388068,57205543492,Directed,5165,,1,1,0
57226388068,37261839800,Directed,5166,,1,1,0
57226388068,15520790700,Directed,5167,,1,1,0
57226388068,56597608500,Directed,5168,,1,1,0
55826307000,59256173700,Directed,5169,,1,1,0
55826307000,55203689800,Directed,5170,,1,1,3
57203749099,57218589262,Directed,5171,,1,1,12
57203749099,24462353500,Directed,5172,,1,1,12
57203749099,57211270481,Directed,5173,,1,1,12
57211270481,24462353500,Directed,5174,,1,1,12
57211270481,57218589262,Directed,5175,,1,1,12
57211270481,58222777300,Directed,5176,,1,1,8
57211270481,57194055420,Directed,5177,,1,1,8
24462353500,57218589262,Directed,5178,,1,1,12
35581693000,35324837700,Directed,5179,,1,1,2
35581693000,57203054843,Directed,5180,,1,1,2
35324837700,57203054843,Directed,5181,,1,1,2
57209599778,15520790700,Directed,5182,,1,1,0
57209599778,37261839800,Directed,5183,,1,1,0
57209599778,56597608500,Directed,5184,,1,1,0
57209599778,57205543492,Directed,5185,,1,1,0
15520790700,57205543492,Directed,5186,,1,1,0
15520790700,37261839800,Directed,5187,,1,1,0
15520790700,56597608500,Directed,5188,,1,1,0
56597608500,57205543492,Directed,5189,,1,2,6
56597608500,37261839800,Directed,5190,,1,2,6
56597608500,24777116800,Directed,5191,,1,1,9
56597608500,24722389500,Directed,5192,,1,1,9
56597608500,7003731569,Directed,5193,,1,1,9
56597608500,57195277194,Directed,5194,,1,1,9
56597608500,56597645600,Directed,5195,,1,1,9
56597608500,57202969056,Directed,5196,,1,1,9
56597608500,36537969500,Directed,5197,,1,2,11
56597608500,35588010400,Directed,5198,,1,2,34
56597608500,57219118923,Directed,5199,,1,1,25
56597608500,58167671300,Directed,5200,,1,1,2
56597608500,35519411300,Directed,5201,,1,1,2
56597608500,57205118256,Directed,5202,,1,1,2
56597608500,57207807053,Directed,5203,,1,1,2
56597608500,58538797700,Directed,5204,,1,1,2
56597608500,58168755900,Directed,5205,,1,1,2
56597608500,6602506368,Directed,5206,,1,1,4
56597608500,7005873551,Directed,5207,,1,1,4
56597608500,58904311300,Directed,5208,,1,1,0
56597608500,7004992352,Directed,5209,,1,1,2
56597608500,56732907900,Directed,5210,,1,1,2
57205543492,37261839800,Directed,5211,,1,2,6
36554030100,21743300100,Directed,5212,,1,1,0
57194055420,58222777300,Directed,5213,,1,2,8
57194055420,57221196080,Directed,5214,,1,1,0
57194055420,58352982900,Directed,5215,,1,1,0
57194055420,56573283600,Directed,5216,,1,1,2
57194055420,57219120571,Directed,5217,,1,1,2
57194055420,58586904700,Directed,5218,,1,1,2
57194055420,57192064454,Directed,5219,,1,1,2
57194055420,57040578700,Directed,5220,,1,1,2
57194055420,57190937433,Directed,5221,,1,1,2
58222777300,58352982900,Directed,5222,,1,1,0
58222777300,57221196080,Directed,5223,,1,1,0
57191245016,56682611600,Directed,5224,,1,1,2
57191245016,57207301320,Directed,5225,,1,1,2
57191245016,57218708018,Directed,5226,,1,1,2
57191245016,7006607418,Directed,5227,,1,1,2
56682611600,57207301320,Directed,5228,,1,5,23
56682611600,57218708018,Directed,5229,,1,1,2
56682611600,7006607418,Directed,5230,,1,1,2
56682611600,57221682795,Directed,5231,,1,1,1
56682611600,57221681923,Directed,5232,,1,2,20
56682611600,57221682724,Directed,5233,,1,1,1
